Financial Aid System Applicant ID,Total Tuition,Recommended Award,Rec Award Perc Tuition, Children in Applicants HH,Est Household Contribution,Total Income, Total Available for Tuition, Total Assets,Total Liabilities,Total Net Worth,P1 Alumni Academy,P1 Alumni Camp,P1 Alumni Institute,P1 Alumni All-State,P2 Alumni Academy,P2 Alumni Camp,P2 Alumni All-State,P2:Alumni Institute,Sum Alum,Grade,Primary Arts Area,Aid Total Need,Aid Merit,Aid Inst Grant,Sex,Behavior Review,Academic Review,Health Review,Learning Specialist Review,CAPS Review,Sum Review,Tuition Default,Art Rating,Accepted,Attended Camp,Attended Inst,Attended Sum,Tuition Remander,Total FA,Percent FA,Enrolled
533179,62185,17190,0.2764,2,0,82660,44995,671500,138000,533500,0,0,0,0,0,0,0,0,0,11,1,30000,0,0,1,0,1,0,0,0,1,0,4,1,0,0,0,32185,30000,0.4824,1
588708,62185,0,0,1,20000,183810,102356,1555000,744000,811000,0,0,0,0,0,0,0,0,0,11,0,22500,0,7500,1,0,0,0,0,0,0,0,3,1,1,0,1,32185,30000,0.4824,0
549002,62185,0,0,1,8500,169477,79692,1002595,171609,830986,0,0,0,0,0,0,0,0,0,9,1,20000,0,10000,0,0,0,0,0,0,0,0,4,1,0,0,0,32185,30000,0.4824,1
551834,62185,22134,0.3559,1,20000,162388,40051,14000,42000,-28000,0,0,0,0,0,0,0,0,0,10,0,20000,0,10000,1,0,0,0,0,0,0,0,4,1,0,0,0,32185,30000,0.4824,0
591512,62185,28558,0.4592,1,25000,156423,33627,1158000,1191045,-33045,0,0,0,0,0,0,0,0,0,10,4,30000,0,0,1,0,1,0,1,1,3,0,3,1,1,0,1,32185,30000,0.4824,1
530356,66135,41400,0.626,3,500,47418,500,190482,173152,17330,0,0,0,0,0,0,0,0,0,12,0,44135,0,5000,1,0,0,0,0,0,0,0,4,1,0,0,0,17000,49135,0.743,1
584659,66135,2459,0.0372,1,30000,177426,63676,595400,533789,61611,0,0,0,0,0,0,0,0,0,13,0,30000,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,36135,30000,0.4536,1
569712,66135,0,0,1,20000,195609,134219,1777500,242500,1535000,0,0,0,0,0,0,0,0,0,12,0,21000,0,10000,1,0,0,0,0,0,0,0,5,1,1,0,1,35135,31000,0.4687,1
569418,62185,0,0,2,7000,397092,301036,3578119,725409,2852710,0,0,0,0,0,0,0,0,0,11,0,17000,0,15000,1,0,0,0,0,0,0,0,5,1,0,0,0,30185,32000,0.5146,1
589748,62185,0,0,1,20000,233335,159160,1313123,6500,1306623,0,0,0,0,0,0,0,0,0,10,0,7000,0,25000,1,0,0,0,0,0,0,0,3,1,1,0,1,30185,32000,0.5146,1
589097,62185,0,0,2,18000,159417,105186,1446200,145200,1301000,0,0,0,0,0,0,0,0,0,11,0,17000,0,15000,0,0,0,0,0,0,0,0,4,1,1,0,1,30185,32000,0.5146,1
546639,62185,34714,0.5582,2,18000,95599,27471,435401,247245,188156,1,0,0,0,0,0,0,0,1,11,4,32700,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,29485,32700,0.5259,1
561881,62185,0,0,1,25000,191104,109186,716000,53700,662300,0,0,0,0,0,0,0,0,0,11,0,28000,0,5000,1,0,0,0,1,1,2,0,4,1,1,0,1,29185,33000,0.5307,1
590464,62185,0,0,2,18400,219881,70347,1300500,1200200,100300,0,0,0,0,0,0,0,0,0,10,0,13000,0,20000,0,0,0,0,1,0,1,0,5,1,1,0,1,29185,33000,0.5307,1
592575,62185,0,0,2,21200,644353,370168,2374150,384773,1989377,0,0,0,0,1,0,0,0,1,11,0,8000,0,25000,1,0,0,0,0,0,0,0,3,1,1,0,1,29185,33000,0.5307,1
528356,62185,38349,0.6167,2,20000,92863,23836,941500,254494,687006,0,0,0,0,0,0,0,0,0,11,0,33000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,29185,33000,0.5307,1
535908,62185,31495,0.5065,1,25000,78000,30690,123000,64500,58500,0,0,0,0,0,0,0,0,0,10,1,29000,0,5000,1,0,1,0,0,0,1,1,4,1,0,0,0,28185,34000,0.5468,1
530268,62185,41582,0.6687,3,20000,116000,20603,302477,301594,883,0,0,0,0,0,0,0,0,0,11,1,35000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,27185,35000,0.5628,1
526776,62185,37992,0.611,2,16000,121516,24193,580048,335827,244221,0,0,0,0,0,0,0,0,0,9,6,35000,0,0,1,0,1,0,1,0,2,1,4,1,1,0,1,27185,35000,0.5628,1
527378,62185,47185,0.7588,2,15000,62840,15000,1121600,342902,778698,0,0,0,0,0,0,0,0,0,11,1,35000,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,27185,35000,0.5628,1
528409,66135,63135,0.9546,3,3000,23004,3000,197105,32719,164386,0,0,0,0,0,0,0,0,0,12,0,35000,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,31135,35000,0.5292,0
589406,62185,0,0,2,15000,184187,71800,536247,228677,307570,0,0,0,0,0,0,0,0,0,10,0,35000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,27185,35000,0.5628,1
582085,66135,0,0,1,2500,159462,75011,936598,149880,786718,0,0,0,0,0,0,0,0,0,12,0,35000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,31135,35000,0.5292,0
565054,62185,61385,0.9871,2,800,36230,800,317904,64945,252959,0,0,0,0,0,0,0,0,0,11,4,35000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,27185,35000,0.5628,0
538930,62185,42349,0.681,1,2500,94246,19836,445762,265672,180090,0,0,0,0,0,0,0,0,0,11,5,35000,0,0,1,0,1,1,0,0,2,0,1,1,0,0,0,27185,35000,0.5628,0
528098,62185,60685,0.9759,2,1500,18400,1500,16000,8000,8000,0,0,0,0,0,0,0,0,0,11,0,35000,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,27185,35000,0.5628,0
580630,66135,23585,0.3566,2,14000,137182,42550,284456,192468,91988,0,0,0,0,0,0,0,0,0,12,0,35000,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,31135,35000,0.5292,1
588968,62185,0,0,2,10000,203453,99962,530000,193000,337000,0,0,0,0,0,0,0,0,0,11,5,25000,0,10000,1,0,0,0,0,0,0,0,3,1,0,0,0,27185,35000,0.5628,0
583909,66135,0,0,1,5000,203000,138852,302000,232345,69655,0,0,0,0,0,0,0,0,0,12,0,35000,0,10000,0,0,0,0,0,0,0,0,5,1,0,0,0,21135,45000,0.6804,0
589875,66135,0,0,4,11000,216739,78190,1028164,390111,638053,0,0,0,0,0,0,0,0,0,12,0,35000,0,0,0,0,1,0,0,0,1,0,4,1,1,0,1,31135,35000,0.5292,1
587928,62185,0,0,1,15000,202100,110537,1149329,685500,463829,0,0,0,0,0,0,0,0,0,11,0,35000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,27185,35000,0.5628,1
526204,62185,39485,0.635,3,22700,108742,22700,346100,212422,133678,0,0,0,0,0,0,0,0,0,9,1,35000,0,0,1,0,1,0,1,0,2,0,3,1,0,0,0,27185,35000,0.5628,1
529368,62185,50185,0.807,2,12000,24600,12000,605000,0,605000,0,0,0,0,0,0,0,0,0,9,4,35000,0,0,0,0,1,0,0,0,1,0,4,1,1,0,1,27185,35000,0.5628,1
553130,66135,10996,0.1663,5,3679,124572,55139,251616,135803,115813,0,0,0,0,0,0,0,0,0,13,0,35000,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,31135,35000,0.5292,0
572138,62185,45185,0.7266,4,17000,203580,17000,180634,27851,152783,0,0,0,0,0,0,0,0,0,11,0,35000,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,27185,35000,0.5628,1
545942,66135,7117,0.1076,3,11000,115842,59018,635036,51453,583583,0,0,0,0,0,0,0,0,0,12,0,35500,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,30635,35500,0.5368,1
549432,62185,0,0,1,10000,212728,64187,383500,218721,164779,0,0,0,0,0,0,0,0,0,9,0,36000,0,0,1,0,0,1,0,0,1,1,2,1,1,0,1,26185,36000,0.5789,1
590392,62185,33869,0.5446,1,10000,55034,28316,347500,0,347500,0,0,0,0,0,0,0,0,0,11,0,26000,0,10000,1,0,1,0,0,0,1,0,4,1,0,0,0,26185,36000,0.5789,1
586583,62185,0,0,1,20000,177433,133902,1141008,10230,1130778,0,0,0,0,0,0,0,0,0,11,0,36900,0,0,1,0,0,1,0,0,1,0,3,1,1,0,1,25285,36900,0.5934,1
528099,62185,37777,0.6075,2,8700,140461,24408,130671,23831,106840,0,0,0,0,0,0,0,0,0,11,0,37000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,25185,37000,0.595,1
590333,66135,35239,0.5328,2,20000,80050,30896,1267622,140867,1126755,0,0,0,0,0,0,0,0,0,12,0,37000,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,29135,37000,0.5595,1
545661,62185,11894,0.1913,2,5000,156957,50291,433100,292006,141094,0,0,0,0,0,0,0,0,0,10,0,37000,0,0,0,1,0,1,1,0,3,0,3,1,0,0,0,25185,37000,0.595,0
547990,62185,56185,0.9035,2,6000,98624,6000,41500,33813,7687,0,0,0,0,0,0,0,0,0,11,7,37185,0,0,1,0,1,0,0,1,2,0,3,1,0,0,0,25000,37185,0.598,0
535552,62185,0,0,3,10000,352779,173342,1705000,713331,991669,0,0,0,0,0,0,0,0,0,11,0,22500,0,15000,1,0,0,0,0,1,1,0,4,1,1,1,2,24685,37500,0.603,1
549172,66135,0,0,1,8000,192800,108506,1571557,377981,1193576,0,0,0,0,0,0,0,0,0,12,0,28000,0,10000,0,0,0,0,0,1,1,0,5,1,1,0,1,28135,38000,0.5746,0
582180,66135,52635,0.7959,2,13500,174165,13500,2061798,2513106,-451308,0,0,0,0,0,0,0,0,0,12,1,38000,0,0,0,0,1,0,0,0,1,1,4,1,0,0,0,28135,38000,0.5746,1
534799,62185,20613,0.3315,2,7500,115306,41572,591758,213776,377982,0,0,0,0,0,0,0,0,0,11,0,38000,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,24185,38000,0.6111,1
529671,66135,65135,0.9849,1,1000,31879,1000,419115,53972,365143,0,0,0,0,0,0,0,0,0,12,6,33000,0,5000,0,0,0,0,0,0,0,0,4,1,1,0,1,28135,38000,0.5746,0
591965,62185,0,0,3,7500,224000,96443,1871000,1291000,580000,0,0,0,0,0,0,0,0,0,11,0,23000,0,15000,1,0,0,0,0,0,0,0,3,1,1,0,1,24185,38000,0.6111,0
536659,62185,58185,0.9357,2,4000,23196,4000,50000,4000,46000,0,0,0,0,0,0,0,0,0,9,0,38000,0,0,0,0,1,0,0,0,1,0,3,1,1,0,1,24185,38000,0.6111,1
588676,62185,47185,0.7588,1,15000,62264,15000,467928,258649,209279,1,0,0,0,0,0,0,0,1,10,0,38000,0,0,0,1,0,1,1,1,4,0,3,1,1,0,1,24185,38000,0.6111,1
544287,62185,0,0,2,15000,206640,69412,836030,649109,186921,0,0,0,0,0,0,0,0,0,9,4,38000,0,0,1,0,0,0,0,0,0,0,5,1,1,0,1,24185,38000,0.6111,1
589792,66135,0,0,2,3850,244178,118072,1065000,453440,611560,0,0,0,0,0,0,0,0,0,12,0,39000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,27135,39000,0.5897,1
584371,66135,0,0,2,3000,123925,56531,480141,182215,297926,0,0,0,0,0,0,0,0,0,13,0,39235,0,0,0,1,1,0,0,0,2,0,4,1,0,0,0,26900,39235,0.5933,1
580905,62185,37194,0.5981,2,17200,191270,24991,828702,672733,155969,0,0,0,0,0,0,0,0,0,11,0,39500,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,22685,39500,0.6352,1
573659,62185,0,0,2,13000,219485,122553,1135328,142701,992627,0,0,0,0,0,0,0,0,0,10,1,37000,0,3000,1,0,0,0,1,1,2,0,4,1,0,0,0,22185,40000,0.6432,1
531229,62185,50185,0.807,1,12000,29668,12000,497056,670450,-173394,0,0,0,0,0,0,0,0,0,11,7,40000,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,22185,40000,0.6432,1
591143,62185,37920,0.6098,1,18000,25580,24265,1192094,1200,1190894,0,0,0,0,0,0,0,0,0,11,0,10000,0,30000,0,0,0,0,0,0,0,0,5,1,1,0,1,22185,40000,0.6432,0
592742,62185,59685,0.9598,1,2500,13200,2500,162306,3569,158737,0,0,0,0,0,0,0,0,0,9,5,40000,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,22185,40000,0.6432,0
543969,62185,36885,0.5931,2,15000,86289,25300,188250,346611,-158361,0,0,0,0,0,0,0,0,0,9,3,40000,0,0,0,0,1,0,1,0,2,0,3,1,0,0,0,22185,40000,0.6432,0
577182,66135,0,0,2,15000,205427,100131,951900,773902,177998,0,0,0,0,0,0,0,0,0,12,1,30000,0,10000,0,0,1,0,0,0,1,0,3,1,1,0,1,26135,40000,0.6048,1
527033,62185,52185,0.8392,2,10000,50172,10000,133000,32000,101000,0,0,0,0,0,0,0,0,0,10,0,40000,0,0,1,0,1,0,0,0,1,0,4,1,0,0,0,22185,40000,0.6432,0
591885,62185,0,0,1,10000,165016,100861,1249646,522963,726683,0,0,0,0,0,0,0,0,0,10,0,40000,0,0,1,0,1,0,1,1,3,0,2,1,1,0,1,22185,40000,0.6432,1
541308,62185,60185,0.9678,2,2000,31600,2000,35000,20000,15000,0,0,0,0,0,0,0,0,0,10,0,40000,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,22185,40000,0.6432,0
533885,62185,52185,0.8392,1,10000,60000,10000,37000,0,37000,0,0,0,0,0,0,0,0,0,9,4,40000,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,22185,40000,0.6432,0
579338,66135,56135,0.8488,2,10000,69870,10000,220200,172745,47455,0,0,0,0,0,0,0,0,0,12,0,40000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,26135,40000,0.6048,1
537266,66135,50723,0.767,1,10542,127289,15412,375151,200827,174324,0,0,0,0,0,0,0,0,0,12,0,40000,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,26135,40000,0.6048,1
546058,62185,0,0,3,12000,138303,82571,1127809,0,1127809,0,0,0,0,1,1,0,0,2,11,0,30000,0,10000,0,0,0,0,0,0,0,0,3,1,0,0,0,22185,40000,0.6432,1
580088,62185,57185,0.9196,3,5000,51600,5000,273000,106000,167000,0,0,0,0,0,0,0,0,0,11,0,40000,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,22185,40000,0.6432,0
593268,62185,32187,0.5176,3,5000,120438,29998,1038607,398565,640042,0,0,0,0,0,0,0,0,0,9,0,40000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,22185,40000,0.6432,0
537233,62185,14144,0.2275,1,5000,125763,48041,309633,138095,171538,0,0,0,0,0,0,0,0,0,9,1,30000,0,10000,0,0,0,0,0,0,0,0,5,1,0,0,0,22185,40000,0.6432,1
589488,62185,0,0,1,10000,237924,118682,1298583,373486,925097,0,0,0,0,0,0,0,0,0,11,0,15000,0,25000,0,0,0,0,1,1,2,0,5,1,1,0,1,22185,40000,0.6432,1
531006,62185,35493,0.5708,1,10000,89496,26692,547500,145000,402500,0,0,0,0,0,0,0,0,0,11,0,35250,0,5000,1,0,0,0,0,0,0,0,4,1,0,0,0,21935,40250,0.6473,1
591098,66135,0,0,3,10000,316175,184880,647961,45000,602961,0,0,0,0,0,0,0,0,0,12,0,36000,0,5000,0,0,0,0,0,0,0,0,3,1,1,0,1,25135,41000,0.6199,1
549012,66135,57542,0.8701,3,1000,77226,8593,482839,249571,233268,0,0,0,0,0,0,0,0,0,12,0,41000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,25135,41000,0.6199,0
526935,66135,40886,0.6182,3,18000,146086,25249,486748,322924,163824,0,0,0,0,0,0,0,0,0,12,0,31000,0,10000,1,0,0,0,0,0,0,0,5,1,0,0,0,25135,41000,0.6199,1
590454,66135,0,0,3,10000,186417,99238,557566,110384,447182,0,0,0,0,0,0,0,0,0,12,1,12000,0,29800,0,0,0,0,0,0,0,0,4,1,1,0,1,24335,41800,0.632,1
551373,62185,55057,0.8854,2,5000,80086,7128,279405,152174,127231,0,0,0,0,0,0,0,0,0,11,1,42000,0,0,1,0,0,0,0,1,1,0,4,1,0,0,0,20185,42000,0.6754,0
574655,66135,0,0,1,3000,212635,120624,771472,232900,538572,0,0,0,0,0,0,0,0,0,12,0,42000,0,0,0,0,1,1,0,0,2,0,3,1,1,0,1,24135,42000,0.6351,1
546851,62185,0,0,3,15000,205000,83226,480935,591595,-110660,0,0,0,0,0,0,0,0,0,9,3,22000,0,20000,0,0,0,0,0,0,0,0,5,1,1,0,1,20185,42000,0.6754,1
577921,62185,42185,0.6784,1,20000,0,20000,579561,46772,532789,0,0,0,0,0,0,0,0,0,11,0,42000,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,20185,42000,0.6754,0
528626,62185,27324,0.4394,4,11000,86553,34861,379688,0,379688,0,0,0,0,0,0,0,0,0,11,0,32000,0,10000,1,0,0,0,0,0,0,0,3,1,0,0,0,20185,42000,0.6754,1
571484,62185,0,0,1,7000,166234,88581,745806,92974,652832,0,0,0,0,0,0,0,0,0,11,0,42000,0,0,0,0,0,1,0,0,1,0,5,1,1,0,1,20185,42000,0.6754,1
562734,62185,22639,0.3641,1,10000,141979,43496,456226,315249,140977,0,0,0,0,0,0,0,0,0,13,0,42000,0,0,0,1,0,0,1,1,3,0,3,1,0,0,0,20185,42000,0.6754,0
534793,62185,49410,0.7946,3,3000,49706,12775,0,44000,-44000,0,0,0,0,0,0,0,0,0,11,0,42000,0,0,0,0,1,0,0,0,1,0,5,1,0,0,0,20185,42000,0.6754,0
545645,62185,47185,0.7588,3,15000,28660,15000,158700,0,158700,0,0,0,0,0,0,0,0,0,9,0,42200,0,0,1,0,1,0,0,0,1,0,4,1,1,0,1,19985,42200,0.6786,1
529421,62185,0,0,2,1200,185842,72723,790500,404908,385592,0,0,0,0,0,0,1,0,1,9,1,37500,0,5000,0,0,0,0,0,0,0,0,3,1,0,0,0,19685,42500,0.6834,1
544892,62185,42105,0.6771,1,10000,81740,20080,581553,262458,319095,0,0,0,0,0,0,0,0,0,10,1,43000,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,19185,43000,0.6915,1
535904,62185,57185,0.9196,1,5000,25498,5000,32489,60000,-27511,0,0,0,0,0,0,0,0,0,11,0,38000,0,5000,0,0,0,0,0,0,0,0,5,1,0,0,0,19185,43000,0.6915,1
576611,66135,43889,0.6636,4,3000,107486,22246,298153,138715,159438,0,0,0,0,0,0,0,0,0,13,0,44000,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,22135,44000,0.6653,1
593404,62185,0,0,3,2500,196252,122981,2196865,1142687,1054178,0,0,0,0,0,0,0,0,0,11,0,19000,0,25000,0,0,1,0,0,0,1,0,3,1,1,0,1,18185,44000,0.7076,1
575720,62185,33902,0.5452,1,7000,90650,28283,660030,355000,305030,0,0,0,0,0,0,0,0,0,11,0,34000,0,10000,1,0,1,0,0,0,1,0,5,1,1,0,1,18185,44000,0.7076,1
524562,62185,11538,0.1855,2,5000,152289,50647,303900,346305,-42405,0,0,0,0,0,0,0,0,0,9,1,34000,0,10000,0,0,0,1,0,0,1,0,5,1,0,0,0,18185,44000,0.7076,1
556659,62185,25188,0.405,2,1000,100802,36997,15700,23500,-7800,0,0,0,0,0,0,0,0,0,10,0,39500,0,5000,1,0,0,0,0,0,0,0,5,1,0,0,0,17685,44500,0.7156,0
535565,62185,5513,0.0887,1,8000,132459,56672,261000,169267,91733,0,0,0,0,0,0,0,0,0,11,0,45000,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,17185,45000,0.7236,1
550436,66135,61135,0.9244,1,5000,17500,5000,235000,0,235000,0,0,0,0,0,0,0,0,0,13,0,45000,0,0,1,0,1,0,0,0,1,0,2,1,0,0,0,21135,45000,0.6804,0
531065,62185,0,0,1,3000,186167,89457,55441,50216,5225,0,0,0,0,0,0,0,0,0,9,5,45000,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,17185,45000,0.7236,0
588628,62185,32275,0.519,1,2000,110992,29910,416700,343230,73470,0,0,0,0,0,0,0,0,0,11,0,30000,0,15000,0,0,0,0,0,0,0,0,5,1,1,0,1,17185,45000,0.7236,1
529708,62185,57185,0.9196,1,5000,37764,5000,1000,110000,-109000,0,0,0,0,0,0,0,0,0,11,4,45000,0,0,1,0,0,0,0,0,0,1,2,1,1,0,1,17185,45000,0.7236,1
588617,66135,27572,0.4169,2,10000,102748,38563,32943,148801,-115858,0,0,0,0,0,0,0,0,0,12,0,45000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,21135,45000,0.6804,0
529419,66135,51635,0.7808,1,14500,21352,14500,931000,60388,870612,0,0,0,0,0,0,0,0,0,12,0,45000,0,0,1,0,1,0,0,0,1,0,3,1,1,0,1,21135,45000,0.6804,1
589756,66135,32348,0.4891,3,5000,91752,33787,142000,0,142000,0,0,0,0,0,0,0,0,0,12,4,45000,0,0,1,0,0,1,0,1,2,0,2,1,1,0,1,21135,45000,0.6804,1
549566,62185,2815,0.0453,2,7000,158434,59370,588820,343015,245805,0,0,0,0,0,0,0,0,0,11,3,37000,0,8000,1,0,0,0,0,1,1,0,3,1,0,0,0,17185,45000,0.7236,1
557100,62185,45400,0.7301,1,5000,78057,16785,228297,187017,41280,0,0,0,0,0,0,0,0,0,11,0,45000,0,0,0,0,0,0,0,0,0,0,5,1,0,1,1,17185,45000,0.7236,1
527837,66135,44266,0.6693,1,600,99560,21869,58000,40000,18000,0,0,0,0,0,0,0,0,0,12,0,45000,0,5000,0,0,1,0,0,0,1,0,5,1,1,0,1,16135,50000,0.756,1
586380,66135,0,0,4,10000,241915,88859,536000,428500,107500,0,0,0,0,0,0,0,0,0,12,0,26000,0,20000,0,0,0,0,0,0,0,0,4,1,0,0,0,20135,46000,0.6955,1
593933,62185,50185,0.807,1,12000,72792,12000,7000,6200,800,0,0,0,0,0,0,0,0,0,11,0,46000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,16185,46000,0.7397,1
592253,62185,18835,0.3029,2,1024,86387,43350,19379,5128,14251,0,0,0,0,0,0,0,0,0,10,4,46000,0,0,1,0,1,0,0,0,1,0,4,1,1,0,1,16185,46000,0.7397,1
551608,62185,44296,0.7123,1,12500,79661,17889,286211,102686,183525,0,0,0,0,0,0,0,0,0,11,0,46000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,16185,46000,0.7397,1
594771,62185,0,0,2,3800,272000,110165,539000,481500,57500,0,0,0,0,0,0,0,0,0,11,0,17000,0,30000,0,0,0,0,0,0,0,0,4,1,0,0,0,15185,47000,0.7558,0
593450,62185,55185,0.8874,1,7000,20653,7000,254500,251500,3000,0,0,0,0,0,0,0,0,0,9,5,47000,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,15185,47000,0.7558,1
592388,62185,57185,0.9196,6,5000,59383,5000,252005,238000,14005,0,0,0,0,0,0,0,0,0,10,3,47000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,15185,47000,0.7558,0
582765,62185,62185,1,2,0,34112,0,95680,11208,84472,0,0,0,0,0,0,0,0,0,11,0,47000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,15185,47000,0.7558,1
594657,66135,20512,0.3102,9,0,129872,45623,779650,265796,513854,0,0,0,0,0,0,0,0,0,13,0,47135,0,19000,0,0,1,0,0,0,1,0,3,1,1,0,1,0,66135,1,1
548291,62185,0,0,1,3500,159902,71804,251858,119156,132702,0,0,0,0,0,0,0,0,0,9,0,47185,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,15000,47185,0.7588,1
593331,62185,7519,0.1209,1,10000,138637,54666,1358653,328471,1030182,0,0,0,0,0,0,0,0,0,11,0,27400,0,20000,0,0,1,1,1,1,4,0,4,1,1,0,1,14785,47400,0.7622,1
582287,66135,0,0,2,4000,179066,69839,1100,50000,-48900,0,0,0,0,0,0,0,0,0,12,0,48000,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,18135,48000,0.7258,0
527693,66135,61135,0.9244,1,5000,40200,5000,285500,99000,186500,0,0,0,0,0,0,0,0,0,12,0,48000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,18135,48000,0.7258,1
527291,66135,63635,0.9622,1,2500,20000,2500,69100,2500,66600,0,0,0,0,0,0,0,0,0,13,0,48135,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,18000,48135,0.7278,1
587710,66135,50523,0.7639,3,7500,108537,15612,495500,277850,217650,0,0,0,0,0,1,0,0,1,12,0,47400,0,1000,0,0,0,0,0,0,0,0,4,1,1,0,1,17735,48400,0.7318,1
536570,66135,61063,0.9233,2,5000,76986,5072,394200,247000,147200,0,0,0,0,0,0,0,0,0,12,0,48500,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,17635,48500,0.7333,1
589531,66135,61135,0.9244,2,5000,36837,5000,134039,50600,83439,0,0,0,0,0,0,0,0,0,12,0,49000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,17135,49000,0.7409,1
546558,62185,52185,0.8392,1,10000,43751,10000,5150,1500,3650,0,0,0,0,0,0,0,0,0,10,3,49000,0,0,1,0,1,0,0,0,1,0,4,1,0,0,0,13185,49000,0.788,0
591496,62185,52933,0.8512,3,1000,101456,9252,353000,306889,46111,0,0,0,0,0,0,0,0,0,10,0,50000,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,12185,50000,0.8041,0
589841,62185,36067,0.58,4,9000,79063,26118,1256800,492000,764800,0,0,0,0,0,0,0,0,0,11,0,50000,0,0,0,0,0,0,0,1,1,1,4,1,1,0,1,12185,50000,0.8041,1
526375,62185,56205,0.9038,2,5980,30456,5980,76882,41534,35348,0,0,0,0,0,0,0,0,0,11,1,45000,0,5000,0,0,0,0,0,0,0,0,4,1,0,0,0,12185,50000,0.8041,1
592277,62185,0,0,2,5000,180028,78489,510104,74830,435274,0,0,0,0,0,0,0,0,0,11,0,35000,0,15000,1,0,0,0,0,0,0,0,5,1,1,0,1,12185,50000,0.8041,0
554671,62185,45786,0.7363,1,3000,65915,16399,220425,186934,33491,0,0,0,0,0,0,0,0,0,9,5,50000,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,12185,50000,0.8041,1
527761,62185,58185,0.9357,2,4000,20000,4000,9000,0,9000,0,0,0,0,0,0,0,0,0,9,1,50000,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,12185,50000,0.8041,0
594866,62185,0,0,1,3000,170165,84394,1333000,246000,1087000,0,0,0,0,0,0,0,0,0,10,0,10000,0,40000,1,0,0,0,0,0,0,0,3,1,1,0,1,12185,50000,0.8041,1
530094,66135,56135,0.8488,2,10000,86112,10000,509152,303677,205475,0,0,0,0,0,0,0,0,0,12,0,50000,0,0,1,0,0,0,0,0,0,0,3,1,1,0,1,16135,50000,0.756,1
592367,62185,52185,0.8392,3,10000,50460,10000,25847,0,25847,0,0,0,0,0,0,0,0,0,9,0,50000,0,0,0,1,1,0,1,1,4,0,4,1,1,0,1,12185,50000,0.8041,1
588767,62185,57185,0.9196,2,5000,51066,5000,37084,13100,23984,0,0,0,0,0,0,0,0,0,10,0,50000,0,0,0,0,1,0,1,1,3,0,3,1,0,0,0,12185,50000,0.8041,1
527722,62185,57185,0.9196,1,5000,52320,5000,443545,216709,226836,0,0,0,0,0,0,0,0,0,10,4,50000,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,12185,50000,0.8041,1
577726,62185,50622,0.8141,2,2000,95193,11563,712500,550000,162500,0,0,0,0,0,0,0,0,0,9,3,50000,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,12185,50000,0.8041,0
